label,Logish,Mish,TanhLU,ReLU,Swish,Tanh,PReLU,Softplus,Cosine,Sinusoid,HardShrink,Pstanh
1,0.834490478,0.722804725,0.837623119,0.946937859,0.346460134,0.695864379,0.775451839,0.837017953,0.927943587,0.535111547,0.856018841,0.994669855
1,0.822153389,0.997208655,0.978997111,0.844174266,0.525391936,0.926742613,0.969767511,0.930691898,0.835965991,0.99868995,0.963593245,0.99669385
0,0.722873092,0.326318324,0.660705805,0.363116533,0.223923311,0.719948888,0.973317266,0.564741313,0.482187152,0.249163806,0.961938977,0.136579335
1,0.21450606,0.947345912,0.964381933,0.911895514,0.314776778,0.604129732,0.893670619,0.818112254,0.907396376,0.997866809,0.739479184,0.997659802
1,0.872283638,0.961398304,0.976021588,0.998018265,0.777653098,0.937095821,0.966412902,0.9162094,0.693716764,0.970206499,0.99966681,0.997763753
0,0.753803849,0.831847191,0.919978023,0.401573122,0.814357042,0.50855875,0.92785418,0.910035491,0.110569432,0.010178767,0.749723673,0.02460305
0,0.121083096,0.000232221,0.085612401,0.024291571,0.180738702,0.132276013,0.063626647,0.235289782,0.092163004,0.173290014,0.020098671,0.001468785
1,0.827234328,0.98431766,0.355280101,0.941267908,0.841259062,0.426107258,0.906989098,0.760442138,0.495987922,0.967800558,0.936946332,0.988038182
0,0.033994395,0.006200578,0.274572968,0.03213333,0.258148491,0.629850209,0.176592261,0.115665577,0.664726436,0.004015563,0.021667192,0.095684178
0,0.029822094,1.42E-05,0.01965498,0.000222175,0.020645984,0.037411794,0.017393129,0.082699299,0.046923306,0.001807651,0.000270933,0.000930636
0,0.060375072,0.001362619,0.025525652,0.005600312,0.024196371,0.014793342,0.118708991,0.098543122,0.389442474,0.001913968,0.013069665,0.004697456
1,0.844820559,0.996830404,0.641940236,0.905818522,0.741841435,0.699524701,0.752006233,0.836949885,0.914796412,0.995807409,0.889897704,0.996426046
1,0.715253651,0.994889736,0.935827613,0.99372524,0.89109683,0.964713931,0.993464649,0.947785735,0.047502242,0.904027343,0.999837518,0.995688856
0,0.564202964,0.43212679,0.96174264,0.87800324,0.787419021,0.840614259,0.921899438,0.911560357,0.928888917,0.954190433,0.52885586,0.058807023
0,0.051398259,4.70E-07,0.021811595,0.021278972,0.124479711,0.088991746,0.14855279,0.320463896,0.049503312,0.005059496,0.017349031,0.002682552
1,0.223061576,0.998593867,0.59030956,0.874952137,0.435155302,0.246793121,0.558122158,0.634146392,0.925685465,0.978328109,0.54623431,0.985466361
1,0.754606307,0.298364013,0.423053265,0.702998221,0.933022559,0.802011907,0.158422232,0.365197569,0.686038911,0.003752161,0.455143571,0.878889561
0,0.003394476,0.002259966,0.021729412,0.000530964,0.196311906,0.032887537,0.001632,0.033611827,0.048454672,0.835116982,0.019717999,0.67678678
0,0.041491002,0.001356457,0.027753854,0.002955309,0.067180924,0.184281513,0.05568013,0.007074479,0.055479784,0.008110081,0.031197818,0.000761105
0,0.027424246,7.14E-05,0.033536013,0.002021484,0.125170916,0.101361066,0.054899279,0.32300809,0.076784745,0.012768201,0.020714985,0.008588534
0,0.909344137,0.992514551,0.715760827,0.969312429,0.948251903,0.823269308,0.695577979,0.707326829,0.829655051,0.995500028,0.927919567,0.991672933
1,0.330155283,0.842193842,0.172728181,0.640622377,0.248637214,0.528495133,0.630169749,0.805555344,0.87657702,0.971754074,0.104452781,0.994805634
1,0.892416,0.89281714,0.262033671,0.948467731,0.247373477,0.507917285,0.26897186,0.818042696,0.848625779,0.081866957,0.802843034,0.986226499
0,0.17049861,0.000815326,0.032874092,0.01727657,0.245274395,0.15814662,0.489078045,0.301986724,0.581883132,0.001216143,0.042124499,0.01230096
0,0.022842109,0.002470696,0.023150412,0.000128684,0.339958787,0.076216474,0.010064386,0.00738797,0.159280077,0.002000114,0.119639218,0.000880865
0,0.223788232,0.000984759,0.060189724,0.066611715,0.289964467,0.800527334,0.410286576,0.2646631,0.357276261,0.009529868,0.253014028,0.00226259
1,0.863402128,0.997249663,0.978730142,0.903209329,0.74944365,0.952510238,0.944367945,0.74771446,0.825778008,0.997311711,0.947806299,0.997317016
1,0.124365129,0.172306731,0.131774783,0.020082375,0.27805537,0.122708611,0.338506937,0.17686744,0.09331391,0.426988602,0.050101653,0.001135435
1,0.33600226,0.903389752,0.979201198,0.996573091,0.692351341,0.562929153,0.98543185,0.792872906,0.883450568,0.99281317,0.933903933,0.998065293
0,0.65583992,0.038805045,0.608080685,0.468217492,0.285574198,0.83031249,0.698352456,0.475512862,0.419230312,0.14794673,0.398741394,0.010282539
0,0.011143609,0.001764072,0.135008022,0.174708664,0.259019792,0.051011689,0.022014584,0.018306958,0.057917088,0.009233584,0.088263109,0.000944268
1,0.529683948,0.344228417,0.274199188,0.311875343,0.206967682,0.314804345,0.548295736,0.656063914,0.189000502,0.980508506,0.733298302,0.994416952
1,0.765520155,0.97799015,0.934641063,0.113129869,0.368338346,0.469547242,0.631128609,0.570493042,0.750742555,0.982060432,0.905299366,0.996056199
0,0.760172486,0.984371126,0.053149085,0.688658774,0.550996602,0.605709612,0.894535363,0.606270313,0.883079708,0.997011185,0.802396238,0.998610973
0,0.200299516,0.003411169,0.223182008,0.067681022,0.276299536,0.073810086,0.072796099,0.302854419,0.593177497,0.221284747,0.113609143,0.002665915
0,0.006313416,2.50E-05,0.026308985,0.002185479,0.11186868,0.113997065,0.118099824,0.185578719,0.067331642,0.001559733,0.013082822,0.000989455
1,0.481044054,0.990498364,0.231966183,0.928933978,0.415470958,0.533657789,0.654052913,0.762957215,0.843262196,0.983195245,0.521348536,0.993250906
1,0.70523113,0.996044159,0.944713831,0.594299674,0.543373287,0.624641478,0.756654382,0.742100596,0.7537449,0.994653106,0.447101623,0.998429954
0,0.224856108,0.002826051,0.098163836,0.14914301,0.766523421,0.80106014,0.035211395,0.458654881,0.417268038,0.002122871,0.146757737,0.029208733
0,0.403420806,0.022953542,0.0819152,0.106093116,0.238433033,0.155065,0.813635111,0.423758,0.048352312,0.001777971,0.54623431,0.001517282
1,0.969763339,0.902013958,0.978543043,0.993328691,0.958724797,0.933875024,0.925357997,0.703325212,0.143406868,0.184360862,0.902378142,0.926747322
1,0.982016146,0.999948502,0.97476995,0.973088086,0.798772931,0.957908392,0.988775253,0.95401454,0.880188823,0.992755115,0.999903321,0.997818947
1,0.129166514,0.12693432,0.327132523,0.501154602,0.157729253,0.179586828,0.507710218,0.645232499,0.930064201,0.276937366,0.18558085,0.015874142
0,0.026958333,0.00071093,0.048066605,0.000940128,0.289300084,0.234058872,0.084680855,0.132401213,0.045498114,0.001076686,0.010078805,0.006213856
0,0.847633183,0.521110296,0.977786124,0.927066267,0.839602113,0.815638244,0.993015409,0.950306714,0.25193128,0.091042072,0.964707911,0.207283974
0,0.094768763,0.007532394,0.048094358,0.0048656,0.059601899,0.353626341,0.292409062,0.340560079,0.112747438,0.006088734,0.028958928,0.001080019
0,0.007325569,0.014001513,0.033460975,0.084233314,0.169437245,0.224530339,0.050987937,0.250174761,0.048498511,0.005143101,0.057787735,0.001300766
0,0.284052402,0.018855356,0.01742138,0.014326576,0.223711371,0.531674445,0.055972517,0.224486217,0.161193609,0.003028598,0.045031086,0.001813989
0,0.067913175,0.001038624,0.018197861,0.001994983,0.391608655,0.036292136,0.019877866,0.00836578,0.808588326,0.025838774,0.003388601,0.001357372
0,0.943230808,0.999402523,0.934738934,0.995307028,0.980972648,0.964438081,0.94338876,0.876856208,0.92198658,0.995413721,0.990421772,0.998075724
1,0.957869351,0.44066453,0.959315956,0.82450527,0.80306828,0.73467344,0.789282799,0.83014816,0.349867433,0.998005807,0.563123405,0.979183614
1,0.186188698,0.009843441,0.015838915,0.005775064,0.03603977,0.091289461,0.044931524,0.054497588,0.922231436,0.178371832,0.067532517,0.857196391
1,0.93684274,0.919682384,0.976668179,0.998451829,0.801381171,0.983487904,0.904258013,0.95081383,0.623755693,0.998363912,0.999621749,0.997697055
1,0.086505845,0.098473705,0.915907264,0.823757887,0.31265825,0.605370045,0.816064477,0.847132862,0.372017592,0.940478683,0.086903565,0.82093519
0,0.348479211,0.003045131,0.075475663,0.002527494,0.388322949,0.169460669,0.030088561,0.013456255,0.882092535,0.598578811,0.029865887,0.012699455
0,0.003958939,4.05E-05,0.030965596,0.002519304,0.119831562,0.121598676,0.533745766,0.273301691,0.095203072,0.001331207,0.027227812,0.001589206
0,0.008365966,0.016370468,0.016968718,0.007588286,0.054804213,0.139200181,0.015236804,0.008873926,0.233335078,0.003175613,0.539899409,0.00174479
1,0.701057494,0.99950242,0.977876961,0.965691745,0.645714164,0.980738223,0.883244812,0.953917146,0.930384398,0.994461536,0.997277796,0.997992516
1,0.984217525,0.999991655,0.977991879,0.977995276,0.978447139,0.979299843,0.999304771,0.973112583,0.914643407,0.998565853,0.999677181,0.998543859
0,0.305398226,0.088050269,0.878210604,0.015062105,0.274665743,0.334627301,0.745714128,0.173398986,0.049656294,0.0728921,0.111064374,0.003532862
0,0.172118068,0.02646656,0.631291628,0.561705053,0.350061893,0.357706428,0.806503654,0.586857021,0.045289777,0.016059734,0.564584792,0.086807676
1,0.992670417,0.999974012,0.968301415,0.984418929,0.994741321,0.936843395,0.999615431,0.979188621,0.899652302,0.996780753,0.999400258,0.996605635
0,0.22672458,0.018449612,0.140041336,0.969574809,0.703926682,0.344844013,0.261498332,0.639341593,0.602748752,0.424300164,0.193397716,0.147111267
1,0.831240892,0.976905823,0.973775089,0.9981516,0.975527883,0.937815607,0.984360754,0.956186175,0.929925859,0.997758508,0.995934844,0.997610211
0,0.213550866,0.005151323,0.076418415,0.127683803,0.412421465,0.272868067,0.347615361,0.497862458,0.167425126,0.001283932,0.180902824,0.015948627
0,0.101745546,0.01640451,0.027403401,0.025364539,0.306664884,0.181470588,0.280685484,0.258824795,0.443163872,0.105090767,0.032026414,0.158312008
1,0.842985928,0.997059345,0.962479472,0.968228757,0.832149982,0.936538577,0.97272259,0.918321609,0.333175689,0.978678882,0.884582639,0.997698367
1,0.829110622,0.997068465,0.966530025,0.996310174,0.752518058,0.891652107,0.678354084,0.883887172,0.927357912,0.991149426,0.888135552,0.997862875
0,0.809558332,0.139659211,0.975604236,0.911031365,0.969468772,0.707388043,0.52717185,0.709839284,0.099957868,0.039778974,0.860973597,0.176402315
0,0.180773929,0.000620279,0.103919148,0.020968793,0.194017217,0.123751566,0.383025259,0.369120717,0.055857506,0.059030116,0.240073755,0.002960991
1,0.996842384,0.997491717,0.978478968,0.995720804,0.982256174,0.970091581,0.996446311,0.990880251,0.70583266,0.998423934,0.999958634,0.998423457
0,0.06231866,0.003833707,0.911286056,0.008106637,0.447243094,0.141223073,0.320609957,0.266739339,0.920498133,0.001164196,0.422299832,0.001784548
0,0.137424618,0.022870144,0.032870512,0.002216769,0.240092084,0.231893286,0.131088302,0.442883283,0.051822379,0.004984364,0.372041285,0.001162014
0,0.211889654,0.209325388,0.367434323,0.52718854,0.379941523,0.716866791,0.766028762,0.670723855,0.244346991,0.024904881,0.60308516,0.008861038
0,0.016962992,0.00017752,0.223141104,0.013172503,0.040321097,0.018751755,0.049117558,0.087526642,0.423025519,0.001453568,0.006244892,0.0008201
0,0.054246061,1.09E-05,0.017481893,0.003373004,0.213589668,0.106782407,0.013963987,0.050318439,0.09144415,0.002854045,0.002801676,0.001171953
0,0.172497049,0.005029521,0.024653386,0.007109328,0.316705078,0.233002707,0.338796109,0.520292044,0.045306247,0.139877111,0.078882337,0.001822329
1,0.839417815,0.854618788,0.719418526,0.83208555,0.687368929,0.955563784,0.695288718,0.878411293,0.541589975,0.998116016,0.955523014,0.998565972
1,0.569718659,0.898995876,0.96008265,0.867758632,0.428648412,0.785361111,0.708386242,0.765427649,0.540494323,0.996457398,0.876789927,0.996249378
1,0.85013926,0.994065523,0.925990283,0.999341667,0.910868406,0.915970385,0.93211621,0.966451883,0.79435122,0.954836905,0.890845001,0.998673081
1,0.944701552,0.98271805,0.847737193,0.993982255,0.442674905,0.959244967,0.948025107,0.968462288,0.602391541,0.998494864,0.989641607,0.998557985
0,0.015115807,0.000574205,0.019834297,0.000527897,0.31354931,0.019644344,0.073247783,0.000226118,0.052137662,0.039834499,0.00177911,0.000737852
1,0.805379927,0.891527414,0.954383671,0.947695792,0.584618866,0.802337646,0.803383946,0.861124992,0.920523763,0.998472869,0.954530835,0.997662067
1,0.745134354,0.874854684,0.870253205,0.977950394,0.944814146,0.829543233,0.867973864,0.873802125,0.626454771,0.882546961,0.962073982,0.997412145
1,0.568070233,0.996797025,0.962262034,0.930516601,0.894978046,0.723045051,0.953926027,0.866624236,0.288034588,0.986351609,0.992784858,0.99802053
0,0.038843289,0.013163684,0.046396401,0.264954627,0.130999491,0.090438776,0.659724772,0.582060516,0.828917623,0.51630944,0.46310693,0.001717389
1,0.711994529,0.850031734,0.93000716,0.952176332,0.85085994,0.737827063,0.399276704,0.773777544,0.929613471,0.992828071,0.491787016,0.991129518
0,0.318116248,0.000332117,0.035012137,0.015685366,0.234537914,0.565566659,0.495698929,0.611742854,0.060299654,0.001354661,0.187925726,0.007733686
1,0.95201683,0.819106758,0.841850519,0.95100683,0.808977365,0.741154432,0.977838099,0.909550726,0.869116306,0.99590081,0.938343287,0.997252762
0,0.225064844,0.005276271,0.165170819,0.540877819,0.166985542,0.356712222,0.080875896,0.616592109,0.049193271,0.012895242,0.07794299,0.12398348
0,0.108657047,0.000782827,0.023840344,0.016840162,0.315666258,0.460366964,0.031614918,0.126859248,0.052920494,0.048851576,0.567614257,0.174926832
1,0.365323365,0.997137308,0.928888917,0.960259616,0.375017494,0.231925711,0.804728866,0.796611607,0.606490135,0.996779263,0.557749391,0.998441279
0,0.553787351,0.666714907,0.978661776,0.82885927,0.831814766,0.801432133,0.652410388,0.756937623,0.048688363,0.043188497,0.973986506,0.5482921
1,0.232559621,0.07222461,0.041297372,0.08086025,0.183499277,0.187321931,0.328232765,0.233795717,0.896404684,0.480353653,0.302977413,0.656189144
1,0.892534971,0.951075435,0.949460089,0.311412066,0.801149249,0.961869717,0.993555486,0.848073959,0.480146796,0.998593628,0.878010929,0.99561125
1,0.998016119,0.915840685,0.971542656,0.992495656,0.909432292,0.938954055,0.995742261,0.960438371,0.826375127,0.998327196,0.998630702,0.99823463
0,0.250864834,0.076197952,0.382155895,0.293836564,0.331566602,0.742871821,0.691296816,0.614461303,0.060418911,0.001564419,0.116114765,0.003977065
1,0.165226549,0.84247762,0.45570761,0.427276909,0.308127671,0.453896105,0.25220561,0.566896558,0.645845592,0.824011028,0.471103489,0.997990727
1,0.350830704,0.998933733,0.876301587,0.93369174,0.802108288,0.6531564,0.853546321,0.915919006,0.413826287,0.841572702,0.960632801,0.956619203
1,0.18653515,0.109596498,0.016837729,0.021527562,0.190744996,0.497104466,0.14462927,0.40796876,0.315380454,0.775682092,0.216311157,0.99040246
1,0.449082136,0.844469965,0.966273665,0.61847043,0.928587437,0.897147655,0.74794668,0.741501629,0.673483491,0.865867376,0.662710905,0.98886466
0,0.088908382,0.77441299,0.01755131,0.219897211,0.322766781,0.028993214,0.60251987,0.369082093,0.409135729,0.7615394,0.014302288,0.001001855
0,0.007325569,0.014001513,0.033460975,0.084233314,0.169437245,0.224530339,0.050987937,0.250174761,0.048498511,0.005143101,0.057787735,0.001300766
1,0.935257196,0.962361634,0.975794435,0.989782214,0.923973143,0.963177443,0.987741292,0.95393002,0.49595508,0.998650134,0.993775725,0.998338223
0,0.07010974,0.460098922,0.056704622,0.449853539,0.350584954,0.26915133,0.163358197,0.171549156,0.867322803,0.064493306,0.037328344,0.31871146
1,0.544635594,0.864585161,0.955024123,0.443973273,0.346974045,0.49001947,0.930898786,0.451418459,0.877567291,0.93069005,0.717897773,0.975078166
1,0.068899244,0.748232663,0.037902441,0.011575595,0.175252438,0.410018593,0.26990822,0.110982276,0.724817574,0.778464615,0.002578588,0.01092647
1,0.865252316,0.965603292,0.806545258,0.936273098,0.578637898,0.787230372,0.881516218,0.875796258,0.164431602,0.987201691,0.919030309,0.994759023
1,0.917593539,0.820949495,0.970683813,0.594997406,0.44119221,0.896969736,0.627921402,0.809189737,0.882673264,0.99859482,0.986984909,0.996802807
1,0.956004858,0.935280979,0.977713406,0.98965013,0.419107944,0.97399354,0.868492007,0.844010472,0.916946888,0.998650134,0.550149262,0.968180597
0,0.206460863,0.86536324,0.353592664,0.175700814,0.404057622,0.900890946,0.194305599,0.544593453,0.257108033,0.381748468,0.11965093,0.081867985
1,0.232934192,0.910414457,0.975025535,0.718544304,0.4052369,0.496907771,0.515885472,0.78589803,0.677911043,0.834295392,0.928661048,0.195193022
0,0.591605544,0.883839011,0.939955056,0.006556725,0.337924927,0.69421941,0.439278126,0.431506723,0.171501338,0.872326136,0.122376733,0.009030314
1,0.71106708,0.978577852,0.881879032,0.931149423,0.793089569,0.978162169,0.904125094,0.88103646,0.888406157,0.997928977,0.971935511,0.996724904
1,0.941299081,0.998840511,0.969380856,0.98826617,0.984180808,0.892208457,0.989336252,0.950921714,0.890158892,0.997561455,0.999288023,0.998593986
1,0.764802754,0.999166131,0.977147937,0.992249131,0.983090162,0.908397853,0.968027532,0.943473637,0.471921742,0.998031795,0.998728693,0.997621238
0,0.037620425,0.000860628,0.313555866,0.098953255,0.156776935,0.152091503,0.067376934,0.247147262,0.588835955,0.001173816,0.01876265,0.003625122
0,0.043580823,0.004362983,0.023804011,0.002861102,0.283860683,0.028881831,0.004101614,0.00663199,0.397825629,0.001298707,0.001509608,0.001369858
0,0.031248696,0.009211667,0.016099557,0.003801784,0.181205094,0.077193208,0.01624172,0.171064064,0.10044992,0.001192616,0.144627914,0.002832757
1,0.69964242,0.12697877,0.051095404,0.408454984,0.471809238,0.246813685,0.527756274,0.748358488,0.740072072,0.220437914,0.034156036,0.981596887
0,0.111405089,0.004875684,0.019910328,0.012579083,0.400550753,0.603067696,0.004817537,0.092931062,0.04650167,0.015838783,0.016578276,0.001277903
0,0.149829581,0.003945714,0.078634642,0.008068728,0.102219477,0.040976327,0.269586444,0.522574127,0.23424983,0.044143647,0.54623431,0.00402641
